0.00.005.519 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.006.422 W srv  llama_server: -----------------
0.00.006.425 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.006.425 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.006.426 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.006.426 W srv  llama_server: -----------------
0.00.007.705 I srv    load_model: loading model '/home/sandalots/excalibur/artifacts/excalibur-medic-1b-Q4_K_M.gguf'
0.06.131.190 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 2048, kv_unified = 'true'
0.06.146.110 I srv  llama_server: model loaded
0.06.146.118 I srv  llama_server: listening on http://127.0.0.1:8080
3.12.600.621 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
9.42.518.088 I slot print_timing: id  3 | task 3288 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.86 t/s
9.45.573.522 I slot print_timing: id  3 | task 3288 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.75 t/s
9.46.746.955 I slot print_timing: id  3 | task 3288 | prompt eval time =      69.76 ms /     1 tokens (   69.76 ms per token,    14.34 tokens per second)
9.46.746.966 I slot print_timing: id  3 | task 3288 |        eval time =   14266.22 ms /   200 tokens (   71.33 ms per token,    14.02 tokens per second)
9.46.746.967 I slot print_timing: id  3 | task 3288 |       total time =   14335.98 ms /   201 tokens
9.46.746.968 I slot print_timing: id  3 | task 3288 |    graphs reused =       3417
9.46.746.998 I slot      release: id  3 | task 3288 | stop processing: n_tokens = 246, truncated = 0
9.46.772.225 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
9.46.772.324 I slot launch_slot_: id  3 | task 3489 | processing task, is_child = 0
9.46.772.343 W slot   operator(): id  3 | task 3489 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
9.46.772.345 W slot   operator(): id  3 | task 3489 | n_past was set to 46
9.53.849.200 I slot print_timing: id  3 | task 3489 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
9.56.875.760 I slot print_timing: id  3 | task 3489 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.88 t/s
9.59.932.818 I slot print_timing: id  3 | task 3489 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.74 t/s
10.01.104.153 I slot print_timing: id  3 | task 3489 | prompt eval time =      69.94 ms /     1 tokens (   69.94 ms per token,    14.30 tokens per second)
10.01.104.163 I slot print_timing: id  3 | task 3489 |        eval time =   14261.86 ms /   200 tokens (   71.31 ms per token,    14.02 tokens per second)
10.01.104.164 I slot print_timing: id  3 | task 3489 |       total time =   14331.79 ms /   201 tokens
10.01.104.166 I slot print_timing: id  3 | task 3489 |    graphs reused =       3617
10.01.104.199 I slot      release: id  3 | task 3489 | stop processing: n_tokens = 246, truncated = 0
10.01.125.376 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
10.01.125.497 I slot launch_slot_: id  3 | task 3690 | processing task, is_child = 0
10.01.125.517 W slot   operator(): id  3 | task 3690 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
10.01.125.519 W slot   operator(): id  3 | task 3690 | n_past was set to 46
10.08.204.344 I slot print_timing: id  3 | task 3690 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
10.11.232.438 I slot print_timing: id  3 | task 3690 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.87 t/s
10.14.290.967 I slot print_timing: id  3 | task 3690 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
10.15.462.074 I slot print_timing: id  3 | task 3690 | prompt eval time =      70.45 ms /     1 tokens (   70.45 ms per token,    14.19 tokens per second)
10.15.462.083 I slot print_timing: id  3 | task 3690 |        eval time =   14266.08 ms /   200 tokens (   71.33 ms per token,    14.02 tokens per second)
10.15.462.084 I slot print_timing: id  3 | task 3690 |       total time =   14336.54 ms /   201 tokens
10.15.462.086 I slot print_timing: id  3 | task 3690 |    graphs reused =       3817
10.15.462.118 I slot      release: id  3 | task 3690 | stop processing: n_tokens = 246, truncated = 0
10.15.483.421 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
10.15.483.520 I slot launch_slot_: id  3 | task 3891 | processing task, is_child = 0
10.15.483.539 W slot   operator(): id  3 | task 3891 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
10.15.483.541 W slot   operator(): id  3 | task 3891 | n_past was set to 46
10.22.560.429 I slot print_timing: id  3 | task 3891 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
10.25.584.924 I slot print_timing: id  3 | task 3891 | n_decoded =    142, tg =  14.16 t/s, tg_3s =  13.89 t/s
10.28.641.651 I slot print_timing: id  3 | task 3891 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.74 t/s
10.29.822.814 I slot print_timing: id  3 | task 3891 | prompt eval time =      70.41 ms /     1 tokens (   70.41 ms per token,    14.20 tokens per second)
10.29.822.822 I slot print_timing: id  3 | task 3891 |        eval time =   14268.85 ms /   200 tokens (   71.34 ms per token,    14.02 tokens per second)
10.29.822.823 I slot print_timing: id  3 | task 3891 |       total time =   14339.26 ms /   201 tokens
10.29.822.825 I slot print_timing: id  3 | task 3891 |    graphs reused =       4017
10.29.822.855 I slot      release: id  3 | task 3891 | stop processing: n_tokens = 246, truncated = 0
10.29.843.852 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
10.29.843.957 I slot launch_slot_: id  3 | task 4092 | processing task, is_child = 0
10.29.843.976 W slot   operator(): id  3 | task 4092 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
10.29.843.977 W slot   operator(): id  3 | task 4092 | n_past was set to 46
10.36.913.308 I slot print_timing: id  3 | task 4092 | n_decoded =    100, tg =  14.29 t/s, tg_3s =  14.29 t/s
10.39.942.521 I slot print_timing: id  3 | task 4092 | n_decoded =    142, tg =  14.16 t/s, tg_3s =  13.86 t/s
10.43.003.313 I slot print_timing: id  3 | task 4092 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.72 t/s
10.44.176.015 I slot print_timing: id  3 | task 4092 | prompt eval time =      69.83 ms /     1 tokens (   69.83 ms per token,    14.32 tokens per second)
10.44.176.024 I slot print_timing: id  3 | task 4092 |        eval time =   14262.19 ms /   200 tokens (   71.31 ms per token,    14.02 tokens per second)
10.44.176.025 I slot print_timing: id  3 | task 4092 |       total time =   14332.02 ms /   201 tokens
10.44.176.026 I slot print_timing: id  3 | task 4092 |    graphs reused =       4217
10.44.176.056 I slot      release: id  3 | task 4092 | stop processing: n_tokens = 246, truncated = 0
10.44.197.137 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
10.44.197.238 I slot launch_slot_: id  3 | task 4293 | processing task, is_child = 0
10.44.197.258 W slot   operator(): id  3 | task 4293 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
10.44.197.259 W slot   operator(): id  3 | task 4293 | n_past was set to 46
10.51.279.554 I slot print_timing: id  3 | task 4293 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
10.54.307.150 I slot print_timing: id  3 | task 4293 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.87 t/s
10.57.365.569 I slot print_timing: id  3 | task 4293 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.73 t/s
10.58.537.052 I slot print_timing: id  3 | task 4293 | prompt eval time =      70.27 ms /     1 tokens (   70.27 ms per token,    14.23 tokens per second)
10.58.537.061 I slot print_timing: id  3 | task 4293 |        eval time =   14269.51 ms /   200 tokens (   71.35 ms per token,    14.02 tokens per second)
10.58.537.062 I slot print_timing: id  3 | task 4293 |       total time =   14339.78 ms /   201 tokens
10.58.537.063 I slot print_timing: id  3 | task 4293 |    graphs reused =       4417
10.58.537.094 I slot      release: id  3 | task 4293 | stop processing: n_tokens = 246, truncated = 0
10.58.558.244 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
10.58.558.348 I slot launch_slot_: id  3 | task 4494 | processing task, is_child = 0
10.58.558.367 W slot   operator(): id  3 | task 4494 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
10.58.558.369 W slot   operator(): id  3 | task 4494 | n_past was set to 46
11.05.639.999 I slot print_timing: id  3 | task 4494 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
11.08.661.463 I slot print_timing: id  3 | task 4494 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.90 t/s
11.11.721.920 I slot print_timing: id  3 | task 4494 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
11.12.894.805 I slot print_timing: id  3 | task 4494 | prompt eval time =      69.83 ms /     1 tokens (   69.83 ms per token,    14.32 tokens per second)
11.12.894.814 I slot print_timing: id  3 | task 4494 |        eval time =   14266.59 ms /   200 tokens (   71.33 ms per token,    14.02 tokens per second)
11.12.894.815 I slot print_timing: id  3 | task 4494 |       total time =   14336.42 ms /   201 tokens
11.12.894.816 I slot print_timing: id  3 | task 4494 |    graphs reused =       4617
11.12.894.847 I slot      release: id  3 | task 4494 | stop processing: n_tokens = 246, truncated = 0
11.12.915.870 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
11.12.915.962 I slot launch_slot_: id  3 | task 4695 | processing task, is_child = 0
11.12.915.982 W slot   operator(): id  3 | task 4695 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
11.12.915.983 W slot   operator(): id  3 | task 4695 | n_past was set to 46
11.19.994.027 I slot print_timing: id  3 | task 4695 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
11.23.024.013 I slot print_timing: id  3 | task 4695 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.86 t/s
11.26.081.583 I slot print_timing: id  3 | task 4695 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.74 t/s
11.27.255.231 I slot print_timing: id  3 | task 4695 | prompt eval time =      71.35 ms /     1 tokens (   71.35 ms per token,    14.01 tokens per second)
11.27.255.240 I slot print_timing: id  3 | task 4695 |        eval time =   14267.88 ms /   200 tokens (   71.34 ms per token,    14.02 tokens per second)
11.27.255.241 I slot print_timing: id  3 | task 4695 |       total time =   14339.23 ms /   201 tokens
11.27.255.242 I slot print_timing: id  3 | task 4695 |    graphs reused =       4817
11.27.255.274 I slot      release: id  3 | task 4695 | stop processing: n_tokens = 246, truncated = 0
11.27.276.304 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
11.27.276.403 I slot launch_slot_: id  3 | task 4896 | processing task, is_child = 0
11.27.276.423 W slot   operator(): id  3 | task 4896 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
11.27.276.424 W slot   operator(): id  3 | task 4896 | n_past was set to 46
11.34.351.607 I slot print_timing: id  3 | task 4896 | n_decoded =    100, tg =  14.27 t/s, tg_3s =  14.27 t/s
11.37.383.993 I slot print_timing: id  3 | task 4896 | n_decoded =    142, tg =  14.15 t/s, tg_3s =  13.85 t/s
11.40.445.680 I slot print_timing: id  3 | task 4896 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.72 t/s
11.41.616.419 I slot print_timing: id  3 | task 4896 | prompt eval time =      69.67 ms /     1 tokens (   69.67 ms per token,    14.35 tokens per second)
11.41.616.429 I slot print_timing: id  3 | task 4896 |        eval time =   14270.31 ms /   200 tokens (   71.35 ms per token,    14.02 tokens per second)
11.41.616.430 I slot print_timing: id  3 | task 4896 |       total time =   14339.98 ms /   201 tokens
11.41.616.431 I slot print_timing: id  3 | task 4896 |    graphs reused =       5017
11.41.616.462 I slot      release: id  3 | task 4896 | stop processing: n_tokens = 246, truncated = 0
11.41.637.371 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
11.41.637.472 I slot launch_slot_: id  3 | task 5097 | processing task, is_child = 0
11.41.637.492 W slot   operator(): id  3 | task 5097 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
11.41.637.493 W slot   operator(): id  3 | task 5097 | n_past was set to 46
11.48.704.916 I slot print_timing: id  3 | task 5097 | n_decoded =    100, tg =  14.29 t/s, tg_3s =  14.29 t/s
11.51.735.246 I slot print_timing: id  3 | task 5097 | n_decoded =    142, tg =  14.16 t/s, tg_3s =  13.86 t/s
11.54.793.774 I slot print_timing: id  3 | task 5097 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.73 t/s
11.55.965.929 I slot print_timing: id  3 | task 5097 | prompt eval time =      70.40 ms /     1 tokens (   70.40 ms per token,    14.20 tokens per second)
11.55.965.939 I slot print_timing: id  3 | task 5097 |        eval time =   14258.02 ms /   200 tokens (   71.29 ms per token,    14.03 tokens per second)
11.55.965.940 I slot print_timing: id  3 | task 5097 |       total time =   14328.42 ms /   201 tokens
11.55.965.942 I slot print_timing: id  3 | task 5097 |    graphs reused =       5217
11.55.965.973 I slot      release: id  3 | task 5097 | stop processing: n_tokens = 246, truncated = 0
11.55.986.898 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
11.55.986.993 I slot launch_slot_: id  3 | task 5298 | processing task, is_child = 0
11.55.987.012 W slot   operator(): id  3 | task 5298 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
11.55.987.014 W slot   operator(): id  3 | task 5298 | n_past was set to 46
12.03.073.699 I slot print_timing: id  3 | task 5298 | n_decoded =    100, tg =  14.25 t/s, tg_3s =  14.25 t/s
12.06.105.214 I slot print_timing: id  3 | task 5298 | n_decoded =    142, tg =  14.13 t/s, tg_3s =  13.85 t/s
12.09.165.840 I slot print_timing: id  3 | task 5298 | n_decoded =    184, tg =  14.04 t/s, tg_3s =  13.72 t/s
12.10.341.436 I slot print_timing: id  3 | task 5298 | prompt eval time =      70.09 ms /     1 tokens (   70.09 ms per token,    14.27 tokens per second)
12.10.341.446 I slot print_timing: id  3 | task 5298 |        eval time =   14284.32 ms /   200 tokens (   71.42 ms per token,    14.00 tokens per second)
12.10.341.447 I slot print_timing: id  3 | task 5298 |       total time =   14354.41 ms /   201 tokens
12.10.341.449 I slot print_timing: id  3 | task 5298 |    graphs reused =       5417
12.10.341.480 I slot      release: id  3 | task 5298 | stop processing: n_tokens = 246, truncated = 0
12.10.364.676 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
12.10.364.778 I slot launch_slot_: id  3 | task 5499 | processing task, is_child = 0
12.10.364.797 W slot   operator(): id  3 | task 5499 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
12.10.364.798 W slot   operator(): id  3 | task 5499 | n_past was set to 46
12.17.437.325 I slot print_timing: id  3 | task 5499 | n_decoded =    100, tg =  14.28 t/s, tg_3s =  14.28 t/s
12.20.461.767 I slot print_timing: id  3 | task 5499 | n_decoded =    142, tg =  14.16 t/s, tg_3s =  13.89 t/s
12.23.520.076 I slot print_timing: id  3 | task 5499 | n_decoded =    184, tg =  14.06 t/s, tg_3s =  13.73 t/s
12.24.694.353 I slot print_timing: id  3 | task 5499 | prompt eval time =      70.14 ms /     1 tokens (   70.14 ms per token,    14.26 tokens per second)
12.24.694.362 I slot print_timing: id  3 | task 5499 |        eval time =   14259.40 ms /   200 tokens (   71.30 ms per token,    14.03 tokens per second)
12.24.694.363 I slot print_timing: id  3 | task 5499 |       total time =   14329.54 ms /   201 tokens
12.24.694.365 I slot print_timing: id  3 | task 5499 |    graphs reused =       5617
12.24.694.398 I slot      release: id  3 | task 5499 | stop processing: n_tokens = 246, truncated = 0
12.24.715.518 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
12.24.715.609 I slot launch_slot_: id  3 | task 5700 | processing task, is_child = 0
12.24.715.628 W slot   operator(): id  3 | task 5700 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
12.24.715.630 W slot   operator(): id  3 | task 5700 | n_past was set to 46
12.31.799.628 I slot print_timing: id  3 | task 5700 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
12.34.827.823 I slot print_timing: id  3 | task 5700 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.87 t/s
12.37.887.521 I slot print_timing: id  3 | task 5700 | n_decoded =    184, tg =  14.04 t/s, tg_3s =  13.73 t/s
12.39.061.007 I slot print_timing: id  3 | task 5700 | prompt eval time =      70.16 ms /     1 tokens (   70.16 ms per token,    14.25 tokens per second)
12.39.061.017 I slot print_timing: id  3 | task 5700 |        eval time =   14275.20 ms /   200 tokens (   71.38 ms per token,    14.01 tokens per second)
12.39.061.018 I slot print_timing: id  3 | task 5700 |       total time =   14345.36 ms /   201 tokens
12.39.061.020 I slot print_timing: id  3 | task 5700 |    graphs reused =       5817
12.39.061.050 I slot      release: id  3 | task 5700 | stop processing: n_tokens = 246, truncated = 0
12.39.082.020 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
12.39.082.120 I slot launch_slot_: id  3 | task 5901 | processing task, is_child = 0
12.39.082.139 W slot   operator(): id  3 | task 5901 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
12.39.082.141 W slot   operator(): id  3 | task 5901 | n_past was set to 46
12.46.164.361 I slot print_timing: id  3 | task 5901 | n_decoded =    100, tg =  14.26 t/s, tg_3s =  14.26 t/s
