0.00.005.110 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.005.980 W srv  llama_server: -----------------
0.00.005.984 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.005.984 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.005.985 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.005.985 W srv  llama_server: -----------------
0.00.007.277 I srv    load_model: loading model '/home/sandalots/excalibur/artifacts/excalibur-medic-1b-Q4_K_M.gguf'
0.06.882.496 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 2048, kv_unified = 'true'
0.06.909.546 I srv  llama_server: model loaded
0.06.909.554 I srv  llama_server: listening on http://127.0.0.1:8080
3.13.001.296 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
9.37.319.471 W slot   operator(): id  3 | task 3377 | n_past was set to 46
9.44.382.775 I slot print_timing: id  3 | task 3377 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
9.47.404.723 I slot print_timing: id  3 | task 3377 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.90 t/s
9.50.458.395 I slot print_timing: id  3 | task 3377 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.75 t/s
9.51.629.546 I slot print_timing: id  3 | task 3377 | prompt eval time =      69.44 ms /     1 tokens (   69.44 ms per token,    14.40 tokens per second)
9.51.629.555 I slot print_timing: id  3 | task 3377 |        eval time =   14240.62 ms /   200 tokens (   71.20 ms per token,    14.04 tokens per second)
9.51.629.556 I slot print_timing: id  3 | task 3377 |       total time =   14310.06 ms /   201 tokens
9.51.629.558 I slot print_timing: id  3 | task 3377 |    graphs reused =       3508
9.51.629.591 I slot      release: id  3 | task 3377 | stop processing: n_tokens = 246, truncated = 0
9.51.652.774 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
9.51.652.871 I slot launch_slot_: id  3 | task 3578 | processing task, is_child = 0
9.51.652.890 W slot   operator(): id  3 | task 3578 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
9.51.652.892 W slot   operator(): id  3 | task 3578 | n_past was set to 46
9.58.718.495 I slot print_timing: id  3 | task 3578 | n_decoded =    100, tg =  14.29 t/s, tg_3s =  14.29 t/s
10.01.738.385 I slot print_timing: id  3 | task 3578 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.91 t/s
10.04.788.039 I slot print_timing: id  3 | task 3578 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.77 t/s
10.05.963.162 I slot print_timing: id  3 | task 3578 | prompt eval time =      69.67 ms /     1 tokens (   69.67 ms per token,    14.35 tokens per second)
10.05.963.171 I slot print_timing: id  3 | task 3578 |        eval time =   14240.58 ms /   200 tokens (   71.20 ms per token,    14.04 tokens per second)
10.05.963.172 I slot print_timing: id  3 | task 3578 |       total time =   14310.25 ms /   201 tokens
10.05.963.174 I slot print_timing: id  3 | task 3578 |    graphs reused =       3708
10.05.963.240 I slot      release: id  3 | task 3578 | stop processing: n_tokens = 246, truncated = 0
10.05.984.700 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
10.05.984.800 I slot launch_slot_: id  3 | task 3779 | processing task, is_child = 0
10.05.984.820 W slot   operator(): id  3 | task 3779 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
10.05.984.822 W slot   operator(): id  3 | task 3779 | n_past was set to 46
10.13.037.332 I slot print_timing: id  3 | task 3779 | n_decoded =    100, tg =  14.32 t/s, tg_3s =  14.32 t/s
10.16.058.509 I slot print_timing: id  3 | task 3779 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.90 t/s
10.19.111.877 I slot print_timing: id  3 | task 3779 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.76 t/s
10.20.282.145 I slot print_timing: id  3 | task 3779 | prompt eval time =      69.98 ms /     1 tokens (   69.98 ms per token,    14.29 tokens per second)
10.20.282.155 I slot print_timing: id  3 | task 3779 |        eval time =   14227.32 ms /   200 tokens (   71.14 ms per token,    14.06 tokens per second)
10.20.282.156 I slot print_timing: id  3 | task 3779 |       total time =   14297.31 ms /   201 tokens
10.20.282.157 I slot print_timing: id  3 | task 3779 |    graphs reused =       3908
10.20.282.189 I slot      release: id  3 | task 3779 | stop processing: n_tokens = 246, truncated = 0
10.20.303.304 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
10.20.303.403 I slot launch_slot_: id  3 | task 3980 | processing task, is_child = 0
10.20.303.422 W slot   operator(): id  3 | task 3980 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
10.20.303.423 W slot   operator(): id  3 | task 3980 | n_past was set to 46
10.27.388.994 I slot print_timing: id  3 | task 3980 | n_decoded =    100, tg =  14.25 t/s, tg_3s =  14.25 t/s
10.30.412.643 I slot print_timing: id  3 | task 3980 | n_decoded =    142, tg =  14.14 t/s, tg_3s =  13.89 t/s
10.33.466.103 I slot print_timing: id  3 | task 3980 | n_decoded =    184, tg =  14.05 t/s, tg_3s =  13.75 t/s
10.34.636.798 I slot print_timing: id  3 | task 3980 | prompt eval time =      70.05 ms /     1 tokens (   70.05 ms per token,    14.28 tokens per second)
10.34.636.808 I slot print_timing: id  3 | task 3980 |        eval time =   14263.31 ms /   200 tokens (   71.32 ms per token,    14.02 tokens per second)
10.34.636.809 I slot print_timing: id  3 | task 3980 |       total time =   14333.36 ms /   201 tokens
10.34.636.811 I slot print_timing: id  3 | task 3980 |    graphs reused =       4108
10.34.636.842 I slot      release: id  3 | task 3980 | stop processing: n_tokens = 246, truncated = 0
10.34.657.991 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
10.34.658.083 I slot launch_slot_: id  3 | task 4181 | processing task, is_child = 0
10.34.658.102 W slot   operator(): id  3 | task 4181 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
10.34.658.104 W slot   operator(): id  3 | task 4181 | n_past was set to 46
10.41.712.904 I slot print_timing: id  3 | task 4181 | n_decoded =    100, tg =  14.32 t/s, tg_3s =  14.32 t/s
10.44.737.777 I slot print_timing: id  3 | task 4181 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.88 t/s
10.47.787.952 I slot print_timing: id  3 | task 4181 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.77 t/s
10.48.958.569 I slot print_timing: id  3 | task 4181 | prompt eval time =      69.73 ms /     1 tokens (   69.73 ms per token,    14.34 tokens per second)
10.48.958.577 I slot print_timing: id  3 | task 4181 |        eval time =   14230.72 ms /   200 tokens (   71.15 ms per token,    14.05 tokens per second)
10.48.958.578 I slot print_timing: id  3 | task 4181 |       total time =   14300.45 ms /   201 tokens
10.48.958.580 I slot print_timing: id  3 | task 4181 |    graphs reused =       4308
10.48.958.610 I slot      release: id  3 | task 4181 | stop processing: n_tokens = 246, truncated = 0
10.48.979.878 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
10.48.979.972 I slot launch_slot_: id  3 | task 4382 | processing task, is_child = 0
10.48.979.990 W slot   operator(): id  3 | task 4382 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
10.48.979.991 W slot   operator(): id  3 | task 4382 | n_past was set to 46
10.56.050.018 I slot print_timing: id  3 | task 4382 | n_decoded =    100, tg =  14.28 t/s, tg_3s =  14.28 t/s
10.59.077.323 I slot print_timing: id  3 | task 4382 | n_decoded =    142, tg =  14.16 t/s, tg_3s =  13.87 t/s
11.02.131.498 I slot print_timing: id  3 | task 4382 | n_decoded =    184, tg =  14.07 t/s, tg_3s =  13.75 t/s
11.03.301.288 I slot print_timing: id  3 | task 4382 | prompt eval time =      69.65 ms /     1 tokens (   69.65 ms per token,    14.36 tokens per second)
11.03.301.298 I slot print_timing: id  3 | task 4382 |        eval time =   14251.64 ms /   200 tokens (   71.26 ms per token,    14.03 tokens per second)
11.03.301.299 I slot print_timing: id  3 | task 4382 |       total time =   14321.28 ms /   201 tokens
11.03.301.301 I slot print_timing: id  3 | task 4382 |    graphs reused =       4508
11.03.301.334 I slot      release: id  3 | task 4382 | stop processing: n_tokens = 246, truncated = 0
11.03.322.414 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
11.03.322.539 I slot launch_slot_: id  3 | task 4583 | processing task, is_child = 0
11.03.322.616 W slot   operator(): id  3 | task 4583 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
11.03.322.618 W slot   operator(): id  3 | task 4583 | n_past was set to 46
11.10.384.697 I slot print_timing: id  3 | task 4583 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
11.13.406.432 I slot print_timing: id  3 | task 4583 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.90 t/s
11.16.458.623 I slot print_timing: id  3 | task 4583 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.76 t/s
11.17.634.331 I slot print_timing: id  3 | task 4583 | prompt eval time =      69.78 ms /     1 tokens (   69.78 ms per token,    14.33 tokens per second)
11.17.634.339 I slot print_timing: id  3 | task 4583 |        eval time =   14241.97 ms /   200 tokens (   71.21 ms per token,    14.04 tokens per second)
11.17.634.340 I slot print_timing: id  3 | task 4583 |       total time =   14311.76 ms /   201 tokens
11.17.634.342 I slot print_timing: id  3 | task 4583 |    graphs reused =       4708
11.17.634.412 I slot      release: id  3 | task 4583 | stop processing: n_tokens = 246, truncated = 0
11.17.655.543 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
11.17.655.636 I slot launch_slot_: id  3 | task 4784 | processing task, is_child = 0
11.17.655.655 W slot   operator(): id  3 | task 4784 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
11.17.655.657 W slot   operator(): id  3 | task 4784 | n_past was set to 46
11.24.712.225 I slot print_timing: id  3 | task 4784 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
11.27.731.611 I slot print_timing: id  3 | task 4784 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.91 t/s
11.30.785.758 I slot print_timing: id  3 | task 4784 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.75 t/s
11.31.957.623 I slot print_timing: id  3 | task 4784 | prompt eval time =      69.89 ms /     1 tokens (   69.89 ms per token,    14.31 tokens per second)
11.31.957.633 I slot print_timing: id  3 | task 4784 |        eval time =   14232.06 ms /   200 tokens (   71.16 ms per token,    14.05 tokens per second)
11.31.957.634 I slot print_timing: id  3 | task 4784 |       total time =   14301.95 ms /   201 tokens
11.31.957.636 I slot print_timing: id  3 | task 4784 |    graphs reused =       4908
11.31.957.667 I slot      release: id  3 | task 4784 | stop processing: n_tokens = 246, truncated = 0
11.31.978.864 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
11.31.978.964 I slot launch_slot_: id  3 | task 4985 | processing task, is_child = 0
11.31.978.984 W slot   operator(): id  3 | task 4985 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
11.31.978.986 W slot   operator(): id  3 | task 4985 | n_past was set to 46
11.39.042.831 I slot print_timing: id  3 | task 4985 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
11.42.068.228 I slot print_timing: id  3 | task 4985 | n_decoded =    142, tg =  14.17 t/s, tg_3s =  13.88 t/s
11.45.120.088 I slot print_timing: id  3 | task 4985 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.76 t/s
11.46.287.626 I slot print_timing: id  3 | task 4985 | prompt eval time =      69.96 ms /     1 tokens (   69.96 ms per token,    14.29 tokens per second)
11.46.287.636 I slot print_timing: id  3 | task 4985 |        eval time =   14238.66 ms /   200 tokens (   71.19 ms per token,    14.05 tokens per second)
11.46.287.637 I slot print_timing: id  3 | task 4985 |       total time =   14308.62 ms /   201 tokens
11.46.287.638 I slot print_timing: id  3 | task 4985 |    graphs reused =       5108
11.46.287.669 I slot      release: id  3 | task 4985 | stop processing: n_tokens = 246, truncated = 0
11.46.308.620 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
11.46.308.715 I slot launch_slot_: id  3 | task 5186 | processing task, is_child = 0
11.46.308.735 W slot   operator(): id  3 | task 5186 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
11.46.308.736 W slot   operator(): id  3 | task 5186 | n_past was set to 46
11.53.365.625 I slot print_timing: id  3 | task 5186 | n_decoded =    100, tg =  14.31 t/s, tg_3s =  14.31 t/s
11.56.385.959 I slot print_timing: id  3 | task 5186 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.91 t/s
11.59.439.757 I slot print_timing: id  3 | task 5186 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.75 t/s
12.00.609.985 I slot print_timing: id  3 | task 5186 | prompt eval time =      69.42 ms /     1 tokens (   69.42 ms per token,    14.41 tokens per second)
12.00.609.995 I slot print_timing: id  3 | task 5186 |        eval time =   14231.82 ms /   200 tokens (   71.16 ms per token,    14.05 tokens per second)
12.00.609.996 I slot print_timing: id  3 | task 5186 |       total time =   14301.23 ms /   201 tokens
12.00.609.998 I slot print_timing: id  3 | task 5186 |    graphs reused =       5308
12.00.610.029 I slot      release: id  3 | task 5186 | stop processing: n_tokens = 246, truncated = 0
12.00.631.056 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
12.00.631.155 I slot launch_slot_: id  3 | task 5387 | processing task, is_child = 0
12.00.631.174 W slot   operator(): id  3 | task 5387 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
12.00.631.176 W slot   operator(): id  3 | task 5387 | n_past was set to 46
12.07.691.782 I slot print_timing: id  3 | task 5387 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
12.10.715.864 I slot print_timing: id  3 | task 5387 | n_decoded =    142, tg =  14.18 t/s, tg_3s =  13.89 t/s
12.13.770.428 I slot print_timing: id  3 | task 5387 | n_decoded =    184, tg =  14.08 t/s, tg_3s =  13.75 t/s
12.14.939.413 I slot print_timing: id  3 | task 5387 | prompt eval time =      69.70 ms /     1 tokens (   69.70 ms per token,    14.35 tokens per second)
12.14.939.422 I slot print_timing: id  3 | task 5387 |        eval time =   14238.52 ms /   200 tokens (   71.19 ms per token,    14.05 tokens per second)
12.14.939.423 I slot print_timing: id  3 | task 5387 |       total time =   14308.22 ms /   201 tokens
12.14.939.425 I slot print_timing: id  3 | task 5387 |    graphs reused =       5508
12.14.939.455 I slot      release: id  3 | task 5387 | stop processing: n_tokens = 246, truncated = 0
12.14.964.508 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
12.14.964.611 I slot launch_slot_: id  3 | task 5588 | processing task, is_child = 0
12.14.964.630 W slot   operator(): id  3 | task 5588 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
12.14.964.631 W slot   operator(): id  3 | task 5588 | n_past was set to 46
12.22.026.967 I slot print_timing: id  3 | task 5588 | n_decoded =    100, tg =  14.30 t/s, tg_3s =  14.30 t/s
12.25.042.061 I slot print_timing: id  3 | task 5588 | n_decoded =    142, tg =  14.19 t/s, tg_3s =  13.93 t/s
12.28.095.909 I slot print_timing: id  3 | task 5588 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.75 t/s
12.29.269.380 I slot print_timing: id  3 | task 5588 | prompt eval time =      69.57 ms /     1 tokens (   69.57 ms per token,    14.37 tokens per second)
12.29.269.388 I slot print_timing: id  3 | task 5588 |        eval time =   14235.16 ms /   200 tokens (   71.18 ms per token,    14.05 tokens per second)
12.29.269.389 I slot print_timing: id  3 | task 5588 |       total time =   14304.73 ms /   201 tokens
12.29.269.391 I slot print_timing: id  3 | task 5588 |    graphs reused =       5708
12.29.269.422 I slot      release: id  3 | task 5588 | stop processing: n_tokens = 246, truncated = 0
12.29.307.040 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
12.29.307.151 I slot launch_slot_: id  3 | task 5789 | processing task, is_child = 0
12.29.307.172 W slot   operator(): id  3 | task 5789 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
12.29.307.174 W slot   operator(): id  3 | task 5789 | n_past was set to 46
12.36.361.151 I slot print_timing: id  3 | task 5789 | n_decoded =    100, tg =  14.32 t/s, tg_3s =  14.32 t/s
12.39.380.448 I slot print_timing: id  3 | task 5789 | n_decoded =    142, tg =  14.20 t/s, tg_3s =  13.91 t/s
12.42.432.821 I slot print_timing: id  3 | task 5789 | n_decoded =    184, tg =  14.09 t/s, tg_3s =  13.76 t/s
12.43.602.980 I slot print_timing: id  3 | task 5789 | prompt eval time =      70.25 ms /     1 tokens (   70.25 ms per token,    14.24 tokens per second)
12.43.602.988 I slot print_timing: id  3 | task 5789 |        eval time =   14225.54 ms /   200 tokens (   71.13 ms per token,    14.06 tokens per second)
12.43.602.989 I slot print_timing: id  3 | task 5789 |       total time =   14295.79 ms /   201 tokens
12.43.602.991 I slot print_timing: id  3 | task 5789 |    graphs reused =       5908
12.43.603.023 I slot      release: id  3 | task 5789 | stop processing: n_tokens = 246, truncated = 0
12.43.624.042 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, sim_best = 1.000 (> 0.100 thold), f_keep = 0.191
12.43.624.143 I slot launch_slot_: id  3 | task 5990 | processing task, is_child = 0
12.43.624.162 W slot   operator(): id  3 | task 5990 | need to evaluate at least 1 token for each active slot (n_past = 47, task.n_tokens() = 47)
